,molecule_id,molecule_energy,atom_name,x,y,z
38129,3194,-57.579689274001794,H,0.240781,2.03906,-0.118627
38130,3194,-57.579689274001794,H,0.241834,-1.595984,0.584574
38131,3194,-57.579689274001794,H,1.806004,-1.896594,-0.339367
38132,3194,-57.579689274001794,H,-0.780582,-0.495139,-1.446286
38133,3194,-57.579689274001794,H,0.766723,-0.777561,-2.404771
38134,3195,-64.04351115800273,C,-1.206792,2.300219,-0.358225
38135,3195,-64.04351115800273,C,-1.559886,1.135142,0.208714
38136,3195,-64.04351115800273,C,-0.729888,-0.060127,0.315508
38137,3195,-64.04351115800273,C,0.536043,-0.178727,-0.151868
38138,3195,-64.04351115800273,C,1.314342,-1.367548,-0.026276
38139,3195,-64.04351115800273,C,2.018509,-2.353149,0.055314
38140,3195,-64.04351115800273,H,-1.89583,3.134639,-0.388427
38141,3195,-64.04351115800273,H,-0.229815,2.448832,-0.803728
38142,3195,-64.04351115800273,H,-2.557453,1.049432,0.638565
38143,3195,-64.04351115800273,H,-1.182942,-0.91509,0.81404
38144,3195,-64.04351115800273,H,1.02088,0.658548,-0.657152
38145,3195,-64.04351115800273,H,2.611194,-3.231213,0.137704
38146,3196,-69.71849073300382,C,-0.816286,1.662632,0.692404
38147,3196,-69.71849073300382,C,-1.817885,0.747785,0.063223
38148,3196,-69.71849073300382,C,-0.4873,0.210843,0.502192
38149,3196,-69.71849073300382,C,0.537949,-0.202751,-0.529066
38150,3196,-69.71849073300382,C,1.826115,-0.825477,-0.10926
38151,3196,-69.71849073300382,N,0.786405,-1.631818,-0.751384
38152,3196,-69.71849073300382,H,-1.012281,2.016471,1.699401
38153,3196,-69.71849073300382,H,-0.321231,2.385247,0.051278
38154,3196,-69.71849073300382,H,-1.997494,0.853099,-1.001875
38155,3196,-69.71849073300382,H,-2.694757,0.478795,0.643124
38156,3196,-69.71849073300382,H,-0.492901,-0.404184,1.404338
38157,3196,-69.71849073300382,H,0.535642,0.397611,-1.44635
38158,3196,-69.71849073300382,H,2.00518,-0.998165,0.95407
38159,3196,-69.71849073300382,H,2.72712,-0.66894,-0.704312
38160,3196,-69.71849073300382,H,0.29033,-2.195401,-0.056945
38161,3197,-69.52710155700333,C,-1.141071,1.891809,-0.557535
38162,3197,-69.52710155700333,C,-1.515408,0.995635,0.615372
38163,3197,-69.52710155700333,C,-0.991702,-0.444896,0.464462
38164,3197,-69.52710155700333,N,0.461506,-0.509275,0.465484
38165,3197,-69.52710155700333,C,1.20979,-1.129895,-0.50555
38166,3197,-69.52710155700333,O,2.433936,-1.181082,-0.470714
38167,3197,-69.52710155700333,H,-1.510368,2.902746,-0.40252
38168,3197,-69.52710155700333,H,-1.566755,1.516674,-1.485948
38169,3197,-69.52710155700333,H,-0.061544,1.941293,-0.680779
38170,3197,-69.52710155700333,H,-2.603595,0.963248,0.72337
38171,3197,-69.52710155700333,H,-1.123652,1.422529,1.544585
38172,3197,-69.52710155700333,H,-1.351035,-0.885113,-0.475422
38173,3197,-69.52710155700333,H,-1.405201,-1.06513,1.282739
38174,3197,-69.52710155700333,H,0.958667,-0.073538,1.238423
38175,3197,-69.52710155700333,H,0.591794,-1.585043,-1.337617
38176,3198,-52.048328699001104,C,-2.060204,1.091962,-0.729015
38177,3198,-52.048328699001104,C,-0.853955,0.986208,-0.658529
38178,3198,-52.048328699001104,C,0.571401,0.927341,-0.619417
38179,3198,-52.048328699001104,C,1.283138,-0.028205,0.018549
38180,3198,-52.048328699001104,C,0.695282,-1.114699,0.744277
38181,3198,-52.048328699001104,N,0.262356,-2.005228,1.339378
38182,3198,-52.048328699001104,H,-3.121731,1.141865,-0.762237
38183,3198,-52.048328699001104,H,1.099573,1.721088,-1.149484
38184,3198,-52.048328699001104,H,2.371686,-0.001993,0.000882
38185,3199,-76.23878441100442,N,-2.500097,0.520794,1.106299
38186,3199,-76.23878441100442,C,-1.03705,0.568968,1.045677
38187,3199,-76.23878441100442,C,-0.499062,-0.432064,0.016767
38188,3199,-76.23878441100442,C,1.018934,-0.402021,-0.088848
38189,3199,-76.23878441100442,C,1.700845,-0.901556,-1.326083
38190,3199,-76.23878441100442,C,1.697669,0.562367,-1.013599
38191,3199,-76.23878441100442,H,-2.853121,1.170369,1.804038
38192,3199,-76.23878441100442,H,-2.819392,-0.414986,1.343725
38193,3199,-76.23878441100442,H,-0.574959,0.363494,2.035342
38194,3199,-76.23878441100442,H,-0.729929,1.588132,0.770518
38195,3199,-76.23878441100442,H,-0.940797,-0.222026,-0.961752
38196,3199,-76.23878441100442,H,-0.829085,-1.442158,0.292805
38197,3199,-76.23878441100442,H,1.538462,-0.599408,0.851253
38198,3199,-76.23878441100442,H,1.081117,-1.240968,-2.149773
38199,3199,-76.23878441100442,H,2.635367,-1.442424,-1.215538
38200,3199,-76.23878441100442,H,1.074683,1.205467,-1.62673
38201,3199,-76.23878441100442,H,2.63032,1.014788,-0.691467
38202,32,-68.51228055700358,C,-1.430301,0.45083,-0.362112
38203,32,-68.51228055700358,C,0.083211,0.230281,-0.17963
38204,32,-68.51228055700358,C,0.595162,0.88586,1.116923
38205,32,-68.51228055700358,O,0.127868,1.887971,1.5949
38206,32,-68.51228055700358,N,0.494105,-1.193124,-0.203062
38207,32,-68.51228055700358,C,0.383715,-1.836642,-1.511777
38208,32,-68.51228055700358,H,-1.671322,1.503857,-0.239523
38209,32,-68.51228055700358,H,-1.994035,-0.113654,0.378082
38210,32,-68.51228055700358,H,-1.757072,0.1341,-1.350227
38211,32,-68.51228055700358,H,0.61423,0.735795,-1.008479
38212,32,-68.51228055700358,H,1.4841,0.367578,1.597195
38213,32,-68.51228055700358,H,-0.046214,-1.721388,0.486983
38214,32,-68.51228055700358,H,1.016641,-1.319635,-2.237614
38215,32,-68.51228055700358,H,-0.644625,-1.849733,-1.911184
38216,32,-68.51228055700358,H,0.725898,-2.870789,-1.433418
38217,320,-67.96521355700315,C,-0.541677,0.409756,1.814785
38218,320,-67.96521355700315,O,-1.169906,0.064414,0.594437
38219,320,-67.96521355700315,C,-0.426413,-0.363869,-0.462145
38220,320,-67.96521355700315,C,-1.063713,-0.715614,-1.601474
38221,320,-67.96521355700315,C,1.084081,-0.449314,-0.331255
38222,320,-67.96521355700315,N,1.698643,0.883161,-0.241063
38223,320,-67.96521355700315,H,-1.324657,0.749662,2.500157
38224,320,-67.96521355700315,H,0.191265,1.217019,1.679018
38225,320,-67.96521355700315,H,-0.033611,-0.457493,2.267378
38226,320,-67.96521355700315,H,-2.139897,-0.65273,-1.674789
38227,320,-67.96521355700315,H,-0.503718,-1.05709,-2.459043
38228,320,-67.96521355700315,H,1.476475,-1.020826,-1.194921
38229,320,-67.96521355700315,H,1.356064,-1.023345,0.568134
38230,320,-67.96521355700315,H,1.420167,1.456002,-1.034303
38231,320,-67.96521355700315,H,2.712984,0.805609,-0.239157
38232,3200,-74.5643362350047,C,-1.578018,0.231191,0.981526
38233,3200,-74.5643362350047,C,-0.048159,0.195354,0.86185
38234,3200,-74.5643362350047,C,0.460741,0.608371,-0.539252
38235,3200,-74.5643362350047,C,0.100974,-0.382974,-1.651279
38236,3200,-74.5643362350047,N,0.62127,-1.721886,-1.364086
38237,3200,-74.5643362350047,O,0.534031,1.058321,1.849374
38238,3200,-74.5643362350047,H,-2.043597,-0.470236,0.29281
38239,3200,-74.5643362350047,H,-1.967524,1.225233,0.763197
38240,3200,-74.5643362350047,H,-1.886118,-0.033231,1.990364
38241,3200,-74.5643362350047,H,0.313136,-0.821899,1.091608
38242,3200,-74.5643362350047,H,1.549475,0.713194,-0.490493
38243,3200,-74.5643362350047,H,0.066584,1.597847,-0.799271
38244,3200,-74.5643362350047,H,0.485165,0.009695,-2.616985
38245,3200,-74.5643362350047,H,-0.991333,-0.448167,-1.763369
38246,3200,-74.5643362350047,H,1.629235,-1.694681,-1.231451
38247,3200,-74.5643362350047,H,0.411066,-2.359737,-2.127322
38248,3200,-74.5643362350047,H,0.199544,1.956957,1.727443
38249,3201,-84.19516436800404,C,-0.008139,0.08866,2.488726
38250,3201,-84.19516436800404,C,-0.323647,0.195298,1.012777
38251,3201,-84.19516436800404,C,0.615538,0.899914,0.075509
38252,3201,-84.19516436800404,C,0.481225,-0.607933,0.011824
38253,3201,-84.19516436800404,C,-0.183267,-1.247479,-1.104672
38254,3201,-84.19516436800404,C,-0.723323,-1.811198,-2.029535
38255,3201,-84.19516436800404,C,0.084044,1.773116,-1.039064
38256,3201,-84.19516436800404,H,-0.349744,0.973079,3.026239
38257,3201,-84.19516436800404,H,1.062491,-0.01095,2.65669
38258,3201,-84.19516436800404,H,-0.499192,-0.776018,2.934512
38259,3201,-84.19516436800404,H,-1.384575,0.294392,0.782138
38260,3201,-84.19516436800404,H,1.549782,1.251691,0.518291
38261,3201,-84.19516436800404,H,1.319642,-1.181613,0.414385
38262,3201,-84.19516436800404,H,-1.200738,-2.292683,-2.846806
38263,3201,-84.19516436800404,H,-0.84077,1.368809,-1.44329
38264,3201,-84.19516436800404,H,0.803165,1.847533,-1.854235
38265,3201,-84.19516436800404,H,-0.114648,2.783496,-0.68131
38266,3202,-76.02077941100379,C,-1.312731,-0.801132,-1.453428
38267,3202,-76.02077941100379,C,0.141053,-1.104432,-1.111696
38268,3202,-76.02077941100379,C,0.738705,-0.280647,0.039976
38269,3202,-76.02077941100379,C,0.631724,1.257143,0.008629
38270,3202,-76.02077941100379,N,0.133396,1.258087,1.400122
38271,3202,-76.02077941100379,C,-0.002222,-0.213766,1.3907
38272,3202,-76.02077941100379,H,-1.646769,-1.428384,-2.277439
38273,3202,-76.02077941100379,H,-1.442545,0.236962,-1.752779
38274,3202,-76.02077941100379,H,-1.969234,-0.98882,-0.606084
38275,3202,-76.02077941100379,H,0.755698,-0.949136,-2.006414
38276,3202,-76.02077941100379,H,0.233874,-2.168316,-0.863117
38277,3202,-76.02077941100379,H,1.782351,-0.599772,0.178312
38278,3202,-76.02077941100379,H,-0.095043,1.651416,-0.719803
38279,3202,-76.02077941100379,H,1.576071,1.809821,-0.12714
38280,3202,-76.02077941100379,H,-0.748427,1.758602,1.528506
38281,3202,-76.02077941100379,H,-1.048194,-0.559315,1.35752
38282,3202,-76.02077941100379,H,0.489271,-0.712657,2.242497
38283,3203,-76.21096041100463,C,2.046665,-0.819298,1.204819
38284,3203,-76.21096041100463,C,0.928794,-0.865588,0.168288
38285,3203,-76.21096041100463,C,-0.296645,-0.067983,0.598648
38286,3203,-76.21096041100463,C,-0.422028,1.395684,0.243577
38287,3203,-76.21096041100463,C,-1.348809,0.370368,-0.369686
38288,3203,-76.21096041100463,N,-1.267425,0.020697,-1.780515
38289,3203,-76.21096041100463,H,2.905923,-1.400429,0.875816
38290,3203,-76.21096041100463,H,1.713165,-1.225316,2.157836
38291,3203,-76.21096041100463,H,2.377547,0.202715,1.376982
38292,3203,-76.21096041100463,H,0.642017,-1.90947,-0.007808
38293,3203,-76.21096041100463,H,1.306318,-0.483721,-0.786042
38294,3203,-76.21096041100463,H,-0.660079,-0.331954,1.594129
38295,3203,-76.21096041100463,H,0.352012,1.819826,-0.387257
38296,3203,-76.21096041100463,H,-0.813355,2.072299,0.997223
38297,3203,-76.21096041100463,H,-2.379104,0.366996,0.000708
38298,3203,-76.21096041100463,H,-0.300166,-0.065678,-2.079504
38299,3203,-76.21096041100463,H,-1.720162,0.730756,-2.352361
38300,3204,-91.83540204600467,C,-1.470267,-0.153877,1.99154
38301,3204,-91.83540204600467,C,-1.203909,-0.146872,0.482841
38302,3204,-91.83540204600467,C,-0.482759,-1.379917,-0.021445
38303,3204,-91.83540204600467,C,0.529282,-1.075785,-0.837834
38304,3204,-91.83540204600467,C,0.680102,0.418752,-1.033512
38305,3204,-91.83540204600467,C,-0.29759,1.020329,0.010244
38306,3204,-91.83540204600467,C,2.120436,0.922303,-0.894923
38307,3204,-91.83540204600467,H,-2.089293,-1.004431,2.271657
38308,3204,-91.83540204600467,H,-1.988749,0.752984,2.297851
38309,3204,-91.83540204600467,H,-0.541829,-0.215351,2.555218
38310,3204,-91.83540204600467,H,-2.183659,-0.080576,-0.025798
38311,3204,-91.83540204600467,H,-0.791577,-2.387659,0.242428
38312,3204,-91.83540204600467,H,1.167758,-1.798951,-1.337664
38313,3204,-91.83540204600467,H,0.335292,0.676507,-2.052152
38314,3204,-91.83540204600467,H,-0.880858,1.846248,-0.406311
38315,3204,-91.83540204600467,H,0.261638,1.429058,0.857314
38316,3204,-91.83540204600467,H,2.521275,0.700586,0.091882
38317,3204,-91.83540204600467,H,2.170245,1.999684,-1.042811
38318,3204,-91.83540204600467,H,2.76799,0.45231,-1.633071
38319,3205,-75.07411833800415,C,-0.236349,-1.09071,-1.84541
38320,3205,-75.07411833800415,C,-0.838106,-0.811204,-0.468785
38321,3205,-75.07411833800415,C,-0.369196,0.502713,0.124019
38322,3205,-75.07411833800415,C,-1.189134,1.554971,0.247942
38323,3205,-75.07411833800415,C,1.079703,0.574814,0.57481
38324,3205,-75.07411833800415,O,1.412047,-0.499116,1.445149
38325,3205,-75.07411833800415,H,-0.600177,-2.03963,-2.234267
38326,3205,-75.07411833800415,H,0.848927,-1.141748,-1.795431
38327,3205,-75.07411833800415,H,-0.504887,-0.311382,-2.555568
38328,3205,-75.07411833800415,H,-0.559787,-1.625053,0.210827
38329,3205,-75.07411833800415,H,-1.9301,-0.812228,-0.542038
38330,3205,-75.07411833800415,H,-2.219619,1.510736,-0.084689
38331,3205,-75.07411833800415,H,-0.84428,2.489123,0.677337
38332,3205,-75.07411833800415,H,1.280459,1.546642,1.071338
38333,3205,-75.07411833800415,H,1.756011,0.506318,-0.293164
38334,3205,-75.07411833800415,H,0.795575,-0.51335,2.189011
38335,3206,-47.298143347002224,O,-0.785033,-0.558353,-1.225789
38336,3206,-47.298143347002224,N,0.58886,-0.516974,-1.133774
38337,3206,-47.298143347002224,C,1.064521,-0.012435,-0.026973
38338,3206,-47.298143347002224,C,0.373477,0.524843,1.15101
38339,3206,-47.298143347002224,C,-0.947408,0.622598,1.366482
38340,3206,-47.298143347002224,H,-0.996051,-0.954153,-2.093767
38341,3206,-47.298143347002224,H,2.160401,0.009345,0.021577
38342,3206,-47.298143347002224,H,1.045923,0.881918,1.933188
38343,3206,-47.298143347002224,H,-1.679885,0.292492,0.643709
38344,3206,-47.298143347002224,H,-1.315683,1.046005,2.294909
38345,3207,-75.13722133800457,C,-2.175154,-0.184588,0.713616
38346,3207,-75.13722133800457,C,-0.695002,0.066241,0.600469
38347,3207,-75.13722133800457,C,-0.125203,1.129159,1.186844
38348,3207,-75.13722133800457,C,0.074202,-0.971614,-0.195466
38349,3207,-75.13722133800457,C,1.480803,-0.558503,-0.648338
38350,3207,-75.13722133800457,O,1.441292,0.547538,-1.532638
38351,3207,-75.13722133800457,H,-2.667187,0.586445,1.300664
38352,3207,-75.13722133800457,H,-2.366954,-1.149373,1.184872
38353,3207,-75.13722133800457,H,-2.63928,-0.2159,-0.272761
38354,3207,-75.13722133800457,H,-0.719843,1.83021,1.759028
38355,3207,-75.13722133800457,H,0.94021,1.313814,1.132035
38356,3207,-75.13722133800457,H,-0.520551,-1.245686,-1.074565
38357,3207,-75.13722133800457,H,0.144708,-1.889186,0.404781
38358,3207,-75.13722133800457,H,1.959474,-1.393674,-1.18258
38359,3207,-75.13722133800457,H,2.120576,-0.328684,0.230619
38360,3207,-75.13722133800457,H,0.860634,1.227565,-1.163737
38361,3208,-68.40246155700333,O,-0.729137,-0.156448,-1.845542
38362,3208,-68.40246155700333,C,-0.545807,-0.380931,-0.456507
38363,3208,-68.40246155700333,C,0.558596,-1.391431,-0.061531
38364,3208,-68.40246155700333,C,1.155968,-0.343407,0.890835
38365,3208,-68.40246155700333,C,0.238954,0.73751,0.281118
38366,3208,-68.40246155700333,N,-0.473624,1.59188,1.235428
38367,3208,-68.40246155700333,H,-1.039551,-0.966313,-2.271529
38368,3208,-68.40246155700333,H,-1.523688,-0.616047,0.023176
38369,3208,-68.40246155700333,H,1.221894,-1.636236,-0.893193
38370,3208,-68.40246155700333,H,0.225525,-2.3257,0.399206
38371,3208,-68.40246155700333,H,2.231931,-0.175256,0.80137
38372,3208,-68.40246155700333,H,0.929886,-0.547947,1.939613
38373,3208,-68.40246155700333,H,0.778331,1.377576,-0.431608
38374,3208,-68.40246155700333,H,-1.029431,1.03378,1.879485
38375,3208,-68.40246155700333,H,-1.092706,2.234127,0.746332
38376,3209,-74.80687833800403,C,-1.257047,1.122431,-1.188277
38377,3209,-74.80687833800403,C,-1.519012,0.29131,0.068242
38378,3209,-74.80687833800403,C,-0.819086,-1.050339,0.061797
38379,3209,-74.80687833800403,C,0.497396,-1.300703,0.10449
38380,3209,-74.80687833800403,C,1.660981,-0.330817,0.15937
38381,3209,-74.80687833800403,O,1.450319,0.810827,0.966928
38382,3209,-74.80687833800403,H,-1.778668,2.076,-1.133956
38383,3209,-74.80687833800403,H,-1.60413,0.599405,-2.076258
38384,3209,-74.80687833800403,H,-0.195638,1.325219,-1.318638
38385,3209,-74.80687833800403,H,-2.595851,0.121613,0.15856
38386,3209,-74.80687833800403,H,-1.235291,0.869818,0.956103
38387,3209,-74.80687833800403,H,-1.482975,-1.913514,0.006153
38388,3209,-74.80687833800403,H,0.793636,-2.350279,0.065601
38389,3209,-74.80687833800403,H,1.928413,-0.018576,-0.878216
38390,3209,-74.80687833800403,H,2.545661,-0.850263,0.558877
38391,3209,-74.80687833800403,H,0.642901,1.262667,0.692621
38392,321,-69.29213363000326,N,0.072511,-0.432496,-2.717544
38393,321,-69.29213363000326,C,-0.152908,0.353145,-1.502421
38394,321,-69.29213363000326,C,-0.233258,-0.556003,-0.2697
38395,321,-69.29213363000326,C,-0.438333,0.229615,1.017496
38396,321,-69.29213363000326,C,0.058828,-0.295555,2.320228
38397,321,-69.29213363000326,N,0.721547,0.839994,1.675859
38398,321,-69.29213363000326,H,0.114292,0.172426,-3.533451
38399,321,-69.29213363000326,H,-0.674618,-1.108734,-2.853104
38400,321,-69.29213363000326,H,-1.078848,0.963533,-1.568189
38401,321,-69.29213363000326,H,0.676078,1.064675,-1.384816
38402,321,-69.29213363000326,H,0.680943,-1.153742,-0.196384
38403,321,-69.29213363000326,H,-1.05719,-1.269474,-0.40209
38404,321,-69.29213363000326,H,-1.336009,0.860462,1.034839
38405,321,-69.29213363000326,H,0.596735,-1.245808,2.332786
38406,321,-69.29213363000326,H,-0.47495,-0.061501,3.242721
38407,321,-69.29213363000326,H,1.589187,0.538467,1.225856
38408,3210,-67.59790755700396,C,-1.71494,-0.458017,1.10452
38409,3210,-67.59790755700396,N,-0.263321,-0.533965,1.273902
38410,3210,-67.59790755700396,C,0.485505,-1.375598,0.339502
38411,3210,-67.59790755700396,C,0.606567,0.115724,0.280284
38412,3210,-67.59790755700396,C,0.035825,0.919561,-0.884415
38413,3210,-67.59790755700396,O,1.072682,1.303257,-1.779155
38414,3210,-67.59790755700396,H,-2.193671,-1.204362,1.746135
38415,3210,-67.59790755700396,H,-2.053246,-0.638874,0.072279
38416,3210,-67.59790755700396,H,-2.072588,0.527626,1.415614
38417,3210,-67.59790755700396,H,-0.083511,-1.87741,-0.448467
38418,3210,-67.59790755700396,H,1.28547,-1.97518,0.779422
38419,3210,-67.59790755700396,H,1.50655,0.560579,0.724457
38420,3210,-67.59790755700396,H,-0.736969,0.338858,-1.429303
38421,3210,-67.59790755700396,H,-0.440448,1.845924,-0.527016
38422,3210,-67.59790755700396,H,1.572464,0.524522,-2.05655
38423,3211,-76.34833441100454,C,-2.2063,-0.035174,0.484857
38424,3211,-76.34833441100454,C,-0.674246,-0.009919,0.476879
38425,3211,-76.34833441100454,C,-0.130468,-0.252122,-0.958743
38426,3211,-76.34833441100454,C,1.359037,-0.435032,-1.077552
38427,3211,-76.34833441100454,C,2.211642,-0.714757,-0.090753
38428,3211,-76.34833441100454,N,-0.196698,1.265041,1.045646
38429,3211,-76.34833441100454,H,-2.582144,-0.992956,0.130786
38430,3211,-76.34833441100454,H,-2.615478,0.7432,-0.157353
38431,3211,-76.34833441100454,H,-2.586939,0.128755,1.489951
38432,3211,-76.34833441100454,H,-0.311905,-0.823977,1.130668
38433,3211,-76.34833441100454,H,-0.432783,0.58133,-1.605626
38434,3211,-76.34833441100454,H,-0.620524,-1.138807,-1.385019
38435,3211,-76.34833441100454,H,1.750888,-0.345036,-2.092338
38436,3211,-76.34833441100454,H,1.889487,-0.828104,0.937261
38437,3211,-76.34833441100454,H,3.267441,-0.846777,-0.292864
38438,3211,-76.34833441100454,H,-0.558952,2.047547,0.505374
38439,3211,-76.34833441100454,H,0.819809,1.301566,1.011503
38440,3212,-67.80512055700365,O,-2.244607,-0.036817,0.058404
38441,3212,-67.80512055700365,C,-0.978862,-0.012687,-0.581383
38442,3212,-67.80512055700365,C,0.011257,1.059279,-0.071783
38443,3212,-67.80512055700365,N,0.835289,-0.010307,0.547604
38444,3212,-67.80512055700365,C,-0.005303,-1.077331,-0.05569
38445,3212,-67.80512055700365,C,2.264581,-0.020964,0.258119
38446,3212,-67.80512055700365,H,-2.711104,0.795163,-0.096024
38447,3212,-67.80512055700365,H,-1.117388,-0.013146,-1.688224
38448,3212,-67.80512055700365,H,-0.381909,1.787676,0.655562
38449,3212,-67.80512055700365,H,0.526661,1.616745,-0.872829
38450,3212,-67.80512055700365,H,-0.415102,-1.782649,0.68161
38451,3212,-67.80512055700365,H,0.503224,-1.655107,-0.846032
38452,3212,-67.80512055700365,H,2.738312,0.862408,0.695808
38453,3212,-67.80512055700365,H,2.49215,-0.024615,-0.824712
38454,3212,-67.80512055700365,H,2.72495,-0.909581,0.698806
38455,3213,-76.88668551400406,C,-1.204334,1.976307,-0.841339
38456,3213,-76.88668551400406,C,-1.640768,1.047783,0.009938
38457,3213,-76.88668551400406,C,-0.795937,-0.007103,0.677006
38458,3213,-76.88668551400406,C,0.689065,0.180133,0.521554
38459,3213,-76.88668551400406,C,1.575432,-0.729279,0.094345
38460,3213,-76.88668551400406,C,1.293702,-2.12857,-0.355246
38461,3213,-76.88668551400406,H,-1.886023,2.692708,-1.283471
38462,3213,-76.88668551400406,H,-0.159981,2.043626,-1.121141
38463,3213,-76.88668551400406,H,-2.703209,1.01163,0.256651
38464,3213,-76.88668551400406,H,-1.107671,-0.992346,0.307375
38465,3213,-76.88668551400406,H,-1.044459,-0.011287,1.750375
38466,3213,-76.88668551400406,H,1.066034,1.159579,0.816188
38467,3213,-76.88668551400406,H,2.626134,-0.439276,0.061843
38468,3213,-76.88668551400406,H,0.23079,-2.354934,-0.372589
38469,3213,-76.88668551400406,H,1.781773,-2.849438,0.303552
38470,3213,-76.88668551400406,H,1.69365,-2.295885,-1.356332
38471,3214,-66.72391248399617,O,-0.220103,2.252467,0.61956
38472,3214,-66.72391248399617,C,-0.635015,1.367673,-0.404869
38473,3214,-66.72391248399617,C,0.264184,0.143228,-0.41515
38474,3214,-66.72391248399617,C,-0.192966,-1.109506,-1.136562
38475,3214,-66.72391248399617,C,-0.093399,-1.089176,0.362207
38476,3214,-66.72391248399617,O,0.917554,-1.833594,0.994837
38477,3214,-66.72391248399617,H,-0.77742,3.040879,0.62267
38478,3214,-66.72391248399617,H,-0.599457,1.887976,-1.388876
38479,3214,-66.72391248399617,H,-1.694539,1.066832,-0.249482
38480,3214,-66.72391248399617,H,1.32764,0.370374,-0.500203
38481,3214,-66.72391248399617,H,0.554897,-1.661236,-1.697149
38482,3214,-66.72391248399617,H,-1.177733,-1.096114,-1.594729
38483,3214,-66.72391248399617,H,-1.01826,-1.099622,0.945688
38484,3214,-66.72391248399617,H,1.748441,-1.733377,0.513147
38485,3215,-66.85108148400377,C,-0.600995,1.862901,0.846253
38486,3215,-66.85108148400377,C,-1.062288,0.41483,0.950267
38487,3215,-66.85108148400377,C,-0.575418,-0.447021,-0.212594
38488,3215,-66.85108148400377,O,0.846528,-0.519156,-0.192945
38489,3215,-66.85108148400377,C,1.382121,-1.304562,-1.235682
38490,3215,-66.85108148400377,H,-0.934608,2.440277,1.706247
38491,3215,-66.85108148400377,H,-0.996505,2.336729,-0.050656
38492,3215,-66.85108148400377,H,0.483767,1.915191,0.801303
38493,3215,-66.85108148400377,H,-2.157004,0.375623,0.988323
38494,3215,-66.85108148400377,H,-0.703211,-0.015502,1.89061
38495,3215,-66.85108148400377,H,-0.919591,-0.03041,-1.184983
38496,3215,-66.85108148400377,H,-1.00552,-1.471358,-0.142098
38497,3215,-66.85108148400377,H,2.472396,-1.304239,-1.140827
38498,3215,-66.85108148400377,H,1.108719,-0.901817,-2.228953
38499,3215,-66.85108148400377,H,1.018808,-2.348134,-1.184869
38500,3216,-76.37419541100462,C,0.181791,1.66481,1.39228
38501,3216,-76.37419541100462,C,-0.7376,0.882774,0.459084
38502,3216,-76.37419541100462,C,-0.007704,-0.216931,-0.333466
38503,3216,-76.37419541100462,N,1.015524,0.248653,-1.267125
38504,3216,-76.37419541100462,C,0.24529,-1.53883,0.333326
38505,3216,-76.37419541100462,C,-0.790724,-1.431335,-0.750043
38506,3216,-76.37419541100462,H,-0.373722,2.427606,1.933823
38507,3216,-76.37419541100462,H,0.9748,2.162423,0.836933
38508,3216,-76.37419541100462,H,0.648692,1.006727,2.12224
38509,3216,-76.37419541100462,H,-1.215065,1.578683,-0.24142
38510,3216,-76.37419541100462,H,-1.544453,0.429347,1.042681
38511,3216,-76.37419541100462,H,1.768559,0.72171,-0.771795
38512,3216,-76.37419541100462,H,0.619849,0.9012,-1.940961
38513,3216,-76.37419541100462,H,-0.105633,-1.679136,1.350841
38514,3216,-76.37419541100462,H,1.162818,-2.064022,0.092512
38515,3216,-76.37419541100462,H,-1.833197,-1.502587,-0.455475
38516,3216,-76.37419541100462,H,-0.557629,-1.885449,-1.706596
38517,3217,-84.69012536800437,C,-2.744647,-0.907304,1.303562
38518,3217,-84.69012536800437,C,-1.924793,-0.875822,0.252977
38519,3217,-84.69012536800437,C,-1.484116,0.383554,-0.441014
38520,3217,-84.69012536800437,C,0.005885,0.568784,-0.541864
38521,3217,-84.69012536800437,C,0.926124,-0.165136,0.112172
38522,3217,-84.69012536800437,C,2.376268,0.019144,0.029024
38523,3217,-84.69012536800437,C,3.024082,0.918538,-0.726813
38524,3217,-84.69012536800437,H,-3.048138,-1.845256,1.752285
38525,3217,-84.69012536800437,H,-3.132835,0.003016,1.745941
38526,3217,-84.69012536800437,H,-1.553284,-1.811522,-0.165659
38527,3217,-84.69012536800437,H,-1.924214,1.258946,0.056996
38528,3217,-84.69012536800437,H,-1.901931,0.391274,-1.460242
38529,3217,-84.69012536800437,H,0.332362,1.383354,-1.189713
38530,3217,-84.69012536800437,H,0.588267,-0.967349,0.766852
38531,3217,-84.69012536800437,H,2.965645,-0.654769,0.650877
38532,3217,-84.69012536800437,H,2.496142,1.615574,-1.367376
38533,3217,-84.69012536800437,H,4.105168,0.976188,-0.718225
38534,3218,-82.55443608900532,C,-2.588533,0.816196,0.815643
38535,3218,-82.55443608900532,C,-1.06584,0.829995,0.764796
38536,3218,-82.55443608900532,C,-0.472856,-0.564736,0.530497
38537,3218,-82.55443608900532,C,1.061393,-0.590331,0.55297
38538,3218,-82.55443608900532,C,1.7173,0.083835,-0.657781
38539,3218,-82.55443608900532,N,1.371227,-0.600316,-1.905996
38540,3218,-82.55443608900532,H,-2.980918,1.81764,0.981156
38541,3218,-82.55443608900532,H,-2.947794,0.177835,1.620808
38542,3218,-82.55443608900532,H,-3.008228,0.441552,-0.115724
38543,3218,-82.55443608900532,H,-0.674818,1.240421,1.702581
38544,3218,-82.55443608900532,H,-0.735517,1.50869,-0.028147
38545,3218,-82.55443608900532,H,-0.827117,-0.95515,-0.428128
38546,3218,-82.55443608900532,H,-0.849454,-1.246517,1.301802
